uniprot,mw,abundance
Q05948,46425.4,5.5799999999999994e-05
P28584,101120.8,1.0900000000000002e-06
P02381,47155.2,1.15e-05
P25654,20693.7,8.4e-05
Q04922,53174.8,1.8e-05
P40969,71350.7,2.51e-05
P38962,23152.0,1.55e-05
P32608,65575.9,7.14e-05
P53081,31888.8,9.81e-05
P22936,41442.5,0.000188
P47092,12283.6,1.25e-06
Q02883,54370.4,5.73e-06
P40461,14438.6,1.8999999999999998e-06
Q01589,34409.5,0.000168
P47182,32574.7,1.3899999999999998e-06
P05759,17234.5,0.003002
P21375,55073.8,1.29e-05
P46784,12741.6,0.000339
Q06815,42712.7,7.79e-06
P48524,109187.7,9.050000000000001e-06
P47176,41625.1,0.000357
P47142,23554.9,1.46e-06
P0CL32,7522.0,
O13564,13140.5,1.37e-06
P0CX42,14485.3,0.002022
Q2V2P5,8505.4,
Q02457,62819.4,7.07e-05
P47124,46298.4,9.82e-05
Q12380,33563.3,6.56e-06
P37293,32828.0,2.77e-05
P19516,34049.5,1.68e-06
Q06078,104793.0,4.5299999999999997e-05
P16622,44604.6,0.000312
Q04603,21985.6,7.790000000000001e-05
P53300,13619.2,1.39e-05
P53872,21997.2,2.35e-05
P19158,351650.8,9.36e-06
P35736,103132.3,4.46e-06
Q12443,44366.6,3.89e-05
P0CL29,17365.2,6.350000000000001e-07
Q04659,36333.9,1.53e-05
Q3E770,4526.3,1.0900000000000002e-06
Q03835,28233.4,0.000114
Q08550,54360.9,1.49e-06
Q08108,75056.6,6.09e-06
P42938,33328.0,4.8899999999999996e-05
Q08204,126044.7,1.87e-05
P33310,75981.3,2.7899999999999997e-05
P35169,281134.4,9.47e-06
A0A023PXK7,31840.0,3.71e-07
P25630,11725.2,1.13e-06
Q8TGL3,7457.4,2.7100000000000003e-07
P38854,56316.8,6.519999999999999e-06
P38175,20413.2,1.3199999999999999e-05
Q03010,51005.1,4e-05
P38308,104661.6,1.13e-06
P32943,44149.7,1.69e-06
P38088,75325.4,0.001537
P39702,144934.1,8.439999999999999e-06
P28273,140419.0,6.12e-05
P0C5P5,9193.9,1.57e-06
P40475,61776.5,1.3899999999999998e-06
P53318,53526.0,5.54e-05
P0CH09,14568.3,0.000638
P32643,34763.6,2.2e-05
P10174,6941.5,3.97e-05
Q12497,10850.5,3.96e-05
P39981,53331.2,2.1000000000000003e-08
P53125,145617.3,3.09e-05
Q06451,68065.3,6.96e-05
P40043,18979.3,0.000121
P25036,52069.6,1.29e-06
P39717,98653.9,2.64e-06
P53164,43512.9,1.84e-05
P0C5B8,18617.2,
P53923,56468.1,3.3700000000000006e-05
P53731,39563.6,0.000204
P38523,26067.8,8.93e-05
P46680,67310.0,0.000204
P53864,16048.8,1.31e-06
P34165,3927.6,0.000284
P30624,77868.1,0.000336
P0CX18,20584.6,1.59e-07
P39935,107088.7,0.000282
O14455,11155.6,0.001072
Q03177,94266.7,1.29e-05
P21954,48196.9,0.000348
Q08910,22131.0,1.25e-06
P27999,14289.4,0.000117
P33202,167753.9,8.27e-05
Q03051,11355.3,1.1100000000000002e-06
P47035,128533.6,5.35e-05
P51998,31979.0,2.86e-05
P38348,55517.0,1.95e-05
Q12277,29046.4,8.58e-05
Q8TGR6,4660.8,
P32460,27311.7,6.9e-06
Q12495,70208.8,2.18e-05
P32452,38217.6,1.9699999999999998e-05
P53289,29275.6,2.4e-05
Q04749,47153.3,1.5199999999999998e-05
P36004,82607.4,1.08e-05
P40552,26293.5,9.009999999999999e-07
Q03362,25262.7,4.32e-05
P0CX77,38672.8,9.1e-08
P53106,21924.8,1.4099999999999998e-06
Q08984,59376.8,1.94e-06
P47018,53431.5,7.93e-05
P47125,50779.0,9.17e-06
P0C5Q8,6022.1,1.15e-06
P38800,149691.6,1.92e-06
Q04279,105918.6,2.0600000000000003e-05
Q12151,100324.8,8.779999999999999e-06
P12695,51819.7,0.000233
Q07528,72543.1,1.01e-05
P47023,26353.2,5.400000000000001e-08
P47011,44536.3,1.1e-05
P38177,52005.5,1.0300000000000001e-05
P38929,130862.5,1.6800000000000002e-05
Q03675,14551.8,5.43e-06
P43604,18808.5,7.55e-06
P38827,123937.2,1.4e-05
Q04516,35768.9,1.23e-06
Q04748,104758.6,7.94e-06
P39102,51336.1,8.609999999999999e-05
A0A023PXI8,12388.6,
Q06595,55081.4,1.25e-06
Q12345,28237.9,3.82e-05
P19956,11481.6,1.9600000000000002e-05
Q12363,48367.0,0.000363
Q12272,26203.8,1.07e-05
P38239,20581.1,2.91e-06
P32590,77607.4,0.000192
P34756,257439.9,4.15e-06
P25301,52244.0,4.58e-06
P40049,33452.3,1.32e-06
A0A023PXH5,5177.3,
P38312,16349.5,1.76e-06
Q08959,37076.1,5.48e-05
P46993,24939.9,1.4099999999999998e-06
P36153,11976.3,
P17260,32159.3,5.0700000000000006e-05
P0C269,4647.5,
P38851,143592.9,1.23e-05
P32377,44108.3,0.000351
P32802,75959.2,3.8700000000000006e-05
Q8TGQ3,4385.3,
P35180,20315.4,0.000102
P40008,25092.2,5.48e-05
P53859,31578.7,0.000183
Q05827,5576.5,0.000233
P40150,66584.2,0.003532
P15180,67946.3,0.001283
P17122,23123.5,1.1e-06
Q00246,32183.9,4.53e-06
Q12522,26442.9,0.000505
P32798,48139.2,3.1899999999999996e-05
P15624,67349.5,0.000555
P05750,26510.1,0.0024
P38889,69199.1,2.52e-05
P0CX37,27023.9,0.001556
Q12208,33692.7,5.0999999999999995e-06
P47821,37789.0,2.57e-06
P27809,51372.0,0.000354
Q12079,30596.2,1.17e-06
Q02754,22775.1,3.07e-05
P25353,84667.1,3.1e-05
Q12310,78932.6,1.3600000000000001e-06
Q06170,27436.0,1.57e-05
P30771,109419.3,9.3e-05
P38179,52872.5,1.9e-05
P49687,145645.6,9.59e-05
P53110,41628.4,1.2800000000000001e-05
P06243,58308.8,2.58e-05
P53084,24161.2,1.34e-06
Q04418,50166.5,2.69e-05
P00635,52832.8,0.000203
P53122,40860.2,1.3e-06
Q04170,26271.1,9.67e-05
Q12486,24837.3,1.76e-05
P32466,62558.2,0.000547
P38069,67766.3,0.000141
P06106,48663.0,0.001215
P40456,128713.6,5.21e-06
P0C5M4,9344.1,1.55e-06
Q07930,23644.9,1.49e-05
Q12440,99970.7,6.31e-06
P22148,43057.0,6.4199999999999995e-06
P40890,174351.1,4.86e-06
P28743,78398.5,1e-05
P36109,14336.9,1.2700000000000001e-06
P53874,88508.2,2.62e-05
P43603,49345.7,6.709999999999999e-05
P07703,37679.0,0.000278
Q12347,40476.7,2.52e-06
Q12441,49189.3,1.34e-05
P53825,14867.1,1.61e-06
Q05031,50520.0,4.1899999999999995e-05
P25358,40017.5,0.000162
P25611,95674.0,1.37e-06
Q06991,29256.6,4.74e-05
P06844,38801.6,1.82e-05
P15790,44672.0,0.000105
P38199,41676.4,0.000198
Q04693,153746.8,5.93e-05
Q04048,100200.8,2.08e-05
P0C5L9,2929.3,1.69e-06
P36079,23677.1,6.999999999999999e-09
P06242,35245.3,0.000132
P36775,127085.0,0.000259
P32475,13691.2,1.6200000000000002e-06
Q02554,50258.5,1.99e-05
P40500,23869.2,1.38e-06
P11632,10810.5,0.000129
P22149,77672.7,2.73e-05
Q8TGQ7,3584.5,
P53307,13268.5,2.77e-06
P32873,124906.5,2.49e-05
P28742,125788.1,3.05e-06
Q04660,91666.3,0.00013
Q04214,198911.6,2.25e-06
P39014,72838.5,4.08e-06
Q03554,15436.8,1.7800000000000002e-05
P23394,66648.1,4.02e-06
Q12157,18851.3,1.1599999999999999e-05
P53540,98226.3,2.64e-06
P32897,23243.8,4.7799999999999996e-05
Q08907,19824.3,8.2e-07
Q08651,37488.9,1.19e-05
Q12072,93424.9,7.2e-05
P53952,31437.6,3.85e-06
Q99394,30744.5,5.62e-06
P25606,35243.4,1.42e-06
P48164,21646.6,0.001004
Q07844,93053.3,7.1e-05
P38707,62196.4,0.000373
P41805,25382.9,0.00266
P32797,104895.2,1.57e-05
Q86ZR7,26163.4,0.000679
P53920,110860.3,8.170000000000001e-05
P48582,97253.6,0.000121
Q3E7A8,8266.7,5.75e-06
Q3E842,7985.0,0.000455
P53322,60133.4,3.9399999999999995e-05
P0CX45,27437.1,0.000553
P49626,39096.8,0.002642
P41696,101169.4,7.24e-06
P25587,29025.9,3.69e-06
Q06696,64011.3,2.35e-05
P40563,74723.6,3.86e-05
P47174,13179.2,1e-05
Q06011,12518.6,1.99e-05
P69850,10844.3,1.05e-05
P09798,94987.3,3.99e-05
P33323,20737.4,1.31e-06
P31377,29034.0,1.95e-06
Q08231,52685.7,1.35e-05
P46683,22329.5,0.000278
P46973,18383.5,2.59e-05
P38297,97804.9,6.55e-05
Q05949,45723.1,3.6700000000000004e-05
P43620,75913.1,1.56e-05
Q3E762,7621.9,2.4e-07
P40510,51181.7,8.43e-05
P53219,38517.1,7.53e-05
Q12502,89834.1,9.810000000000001e-06
P53622,135581.3,0.000585
P39875,80172.4,7.76e-06
P36157,39879.6,0.000445
Q12391,49312.4,6.5e-06
P20424,59630.3,2.6e-05
Q12160,15441.0,6.59e-05
P47088,47177.6,9.210000000000002e-06
P36091,49545.7,4.21e-05
P40066,40529.2,3.1e-05
P15700,22932.5,7.11e-05
P41808,44309.8,5.66e-06
Q04779,78853.5,1.0199999999999999e-05
Q03690,145147.6,0.00046
P09201,38255.9,1.4400000000000001e-05
P38341,12389.0,3.7e-05
Q02775,44644.5,1.85e-05
Q04601,75243.4,1.43e-05
P39987,70080.2,0.000202
P38998,41473.3,0.001012
P28496,49007.5,4.07e-05
Q03533,66216.5,0.000129
Q04231,20260.6,1.39e-05
P29547,47091.1,0.000685
P40450,156857.6,6.82e-06
P53131,87549.7,0.000295
P25380,52002.2,2.48e-07
P39707,31313.3,2.0299999999999996e-06
P25453,36607.0,1.77e-06
P26309,67371.8,4.07e-06
P19211,17120.5,0.000131
P36034,48552.9,1.5800000000000001e-06
O13567,11585.0,1.64e-06
P32562,81047.1,1.48e-05
P53076,108107.6,1.92e-05
P0C2H9,12976.4,0.00073
Q04399,69268.6,6.16e-06
P40082,15430.4,1.4299999999999999e-06
Q06631,61162.5,0.000208
Q12015,32926.3,2.1499999999999997e-06
P38156,68258.5,1.13e-06
Q07895,97607.1,8.36e-06
P32471,22603.0,0.002586
P38872,27877.7,1.47e-06
Q03063,49360.0,2.35e-05
P38301,30333.8,3.08e-05
Q3E7Y5,76258.4,1.17e-05
P36054,24128.5,6.17e-06
P53846,23336.3,8.64e-06
P0C5P9,6261.7,1.18e-06
P32800,30764.0,6.19e-06
P32316,58705.5,0.00011
Q01574,79132.4,8.94e-05
Q96VG6,10555.0,1.0900000000000002e-06
P54074,71435.6,1.9600000000000002e-05
Q03465,60129.3,2.5499999999999997e-06
Q03973,27546.3,0.00025
P19735,104234.4,3.18e-05
P0CX46,27437.1,0.000428
P42948,63869.9,1.34e-06
P14681,42680.6,7.3e-05
P38627,64490.1,7.309999999999999e-05
Q07865,14350.9,
Q08562,184408.0,3.43e-06
Q12479,17883.9,1.34e-06
P51996,24515.7,6.98e-05
Q03705,20661.0,5.91e-06
Q08272,14390.9,9.07e-06
P43552,18103.4,1.16e-06
Q02820,6340.6,4.49e-07
P32835,24808.6,0.000385
P87266,21336.2,
P38766,81614.4,6.74e-06
P0C5P8,3328.0,1.55e-06
P47155,23628.7,1.4099999999999999e-05
P40584,13027.8,2.7999999999999996e-08
Q06251,71273.2,1.85e-05
Q6Q572,11881.8,1.24e-06
Q12490,198979.5,3.45e-06
P53334,40160.3,0.000263
P38356,35742.8,3.3799999999999995e-05
P25443,27470.3,0.000821
P53632,66007.2,7.51e-05
P32490,56724.9,1.09e-05
Q04728,47849.3,0.00015
Q08919,88721.6,4.75e-06
P47166,81125.7,1.29e-05
Q12473,82004.9,2.23e-06
Q07509,19702.4,1.6299999999999999e-06
Q99176,25106.0,2.21e-06
P40516,28681.8,4.49e-05
Q03774,50483.5,8.56e-05
P41948,53397.1,7.49e-06
Q05015,24520.6,2.23e-05
P06773,35649.7,1.51e-05
P25600,34506.8,
Q12213,27720.8,0.00042
P38296,14451.3,1.23e-06
P42843,88939.0,1.25e-05
Q06541,38205.6,1.6000000000000001e-06
P40037,13902.1,9.68e-05
Q03714,96616.8,2.11e-05
P37263,17754.8,7.240000000000001e-05
P37370,82617.7,1.43e-05
P28005,19574.8,4.07e-05
P53746,82039.2,1.3e-06
P0C0T4,12025.5,0.001703
P53152,15543.8,7.840000000000001e-05
Q03703,38021.7,1.13e-05
P39009,58635.1,5.34e-05
P42073,59848.6,7.81e-05
Q06678,42838.6,0.000108
P15436,124626.2,4.47e-05
Q08543,11579.7,1.3e-06
P53331,62847.8,6.47e-06
Q00764,56136.2,0.000238
P80428,54821.3,1.95e-05
Q3E747,9761.1,7.73e-05
P23369,18608.2,3.8299999999999996e-05
Q6B0Y7,14035.5,2.65e-07
P23059,9722.7,2.25e-05
P48445,76359.6,4.5799999999999995e-05
P53926,15049.1,1.3e-06
P27692,115616.1,0.00011
Q00947,58088.6,1.23e-05
P38780,41059.4,9.2e-08
Q12467,48858.1,2.98e-06
P52286,22305.4,3.96e-05
Q05510,17504.2,2.4500000000000003e-06
P53212,31694.2,2.76e-05
P09064,31590.7,0.000198
P33753,72866.2,3.32e-05
P32829,77633.3,6.09e-06
Q06096,98651.3,2.35e-05
P36099,22967.3,1.12e-06
Q02825,54658.4,6.8e-06
Q3E7A4,12949.9,4.1e-05
A0A023PYC6,11214.9,
Q03213,79418.1,2.71e-06
P38711,8871.5,0.00035
P53085,12098.3,9.88e-07
P18544,46681.9,0.000191
P53140,74598.6,7.03e-05
P53276,80168.5,0.000294
P53722,32236.2,2.07e-05
P39744,81608.2,0.000342
P32601,16121.6,2.3e-05
Q12018,93950.9,0.000165
P0CX71,48955.0,2.0300000000000002e-05
P53735,67459.4,5.4e-06
P39712,138012.6,1.24e-07
P43597,137537.2,7.13e-05
P53097,12007.3,1.13e-06
P25613,30719.3,5.76e-06
P15442,190176.2,6.6799999999999996e-06
P38185,11546.7,1.38e-06
Q08818,79952.1,9.45e-05
P42845,45693.4,8.18e-06
P0CX51,15863.7,0.00069
P22289,7475.4,7.02e-05
P53298,47342.8,2.6300000000000002e-05
P32476,55120.4,0.000756
P39545,5672.5,1.3899999999999998e-06
P36024,62438.6,6.0700000000000005e-05
P53843,34489.9,5.63e-05
P00937,53485.9,0.000321
Q04322,82108.1,2.8100000000000002e-05
P29496,86396.9,0.000107
P07273,34853.0,0.000183
P17883,163681.0,0.000147
P43123,53476.5,0.000165
Q12394,13678.7,3.08e-06
P40167,34326.4,1.34e-06
P38703,48462.9,3.71e-05
P0CX44,24502.1,0.004601
P32604,52593.4,2.58e-05
P0CX91,7611.7,
Q08271,53784.8,1.5e-08
P53155,43316.7,0.000104
P53740,44544.5,4.8899999999999996e-05
P23594,41910.2,8.28e-05
P14693,37403.6,3.65e-05
Q12164,32204.4,3.9399999999999995e-05
P07245,102199.2,0.000795
O13531,13026.5,1.4099999999999998e-06
P43589,52164.1,6.07e-06
P38315,77730.1,3.3799999999999995e-05
P53325,16098.6,1.4099999999999998e-06
O74700,10203.8,0.000705
P32626,25182.6,4.03e-05
Q07953,28293.7,0.000219
P25359,43993.4,5.16e-05
Q04370,46005.7,1.17e-05
P39522,62863.9,0.002116
P32494,79257.9,2.77e-05
P53196,46365.2,2.5699999999999998e-05
Q04925,47419.5,1.34e-05
P54791,60704.0,3.26e-05
P0CX53,17828.9,0.001524
P0CX16,24172.1,2.52e-06
Q12084,26583.2,5.0299999999999996e-05
P36051,105683.8,1.15e-05
P45978,39190.1,4.52e-05
Q12229,52937.0,3.7599999999999996e-06
P34110,109126.3,4.21e-05
Q03178,34621.0,2.97e-05
Q04923,11179.2,1.1e-06
P31688,102982.4,0.000326
P38141,51835.4,1.34e-06
Q3E746,5991.2,
P37304,92878.2,5.0299999999999996e-05
Q08213,42401.3,3.71e-05
P38882,65235.8,0.00099
Q03430,41242.8,8.289999999999999e-06
P30777,72570.0,1.48e-06
P36059,37358.8,5.0299999999999996e-05
Q07888,135245.4,1.28e-06
Q12132,43537.6,1.4099999999999998e-06
Q12050,91257.5,2.64e-06
P20449,53874.5,0.000341
Q12525,36705.1,8.900000000000001e-06
O13574,13586.4,1.31e-06
P34221,51289.4,0.000213
P39966,50360.7,0.00019
Q12476,39358.3,2e-05
P22023,156426.1,1.06e-05
P0C5P2,3410.1,3.14e-07
Q03102,39978.3,1.7199999999999998e-05
P53552,183933.6,2.5300000000000002e-05
P38878,32071.1,3.6700000000000004e-05
P42842,102321.3,0.000157
P25631,24671.4,8.42e-05
P53243,92249.5,1.29e-06
P38741,80087.6,2.26e-06
P46983,33726.5,1.17e-06
P38209,15310.3,1.55e-06
P40045,14492.4,1.38e-05
P14126,43798.5,0.003109
Q3E6R4,6327.2,1.4699999999999998e-07
Q03864,12704.2,1.13e-06
P46961,32586.5,5.42e-06
P40562,114058.3,2.6e-06
P36224,43586.5,2.5099999999999997e-06
P29467,48238.1,1.17e-06
P40547,105476.3,2.62e-06
P49017,34681.9,7.96e-05
P25042,41856.7,8.220000000000001e-06
Q02574,53127.5,4.7e-06
Q8TGK1,11187.0,
P40310,77406.2,1.49e-06
P53755,54819.9,1.55e-06
P35181,18151.4,5.36e-05
P25635,103944.0,0.00018
P46999,30221.7,1.48e-06
P38355,47493.6,6.33e-05
P03875,96146.9,5e-09
P32380,111780.2,1.9399999999999997e-05
P40050,79580.6,6.72e-06
Q12093,47054.8,1.5199999999999998e-05
P47129,35523.2,2e-05
Q05549,123536.9,5.87e-06
P50091,33046.0,3.11e-06
P0C261,14368.9,
P38555,24461.3,0.000139
P43625,17508.1,1.42e-06
Q12094,35678.6,3.96e-05
Q08995,115151.1,1.25e-06
P53832,52291.1,1.17e-05
P48238,25161.3,1.42e-06
Q08202,27160.9,6.670000000000001e-05
Q05777,25758.1,1.1400000000000001e-05
Q6Q5H1,48967.0,1.7e-05
P21269,62488.6,0.00014
A0A023PXH2,12515.9,
Q3E7C1,8228.6,3.79e-06
P05747,6685.0,0.000873
P14359,15190.3,0.000152
P22203,26467.6,0.000513
Q03231,17596.6,7.74e-06
Q08096,40177.1,0.000139
P06700,63270.6,3.32e-05
P53928,19719.5,1.48e-06
P36118,36639.8,9.93e-06
P53904,28336.8,8.900000000000001e-06
Q04894,39613.9,0.000283
P20447,58840.3,0.000413
P22134,34335.2,4.88e-06
P40515,17738.7,4.4200000000000004e-05
Q02781,14912.5,5.019999999999999e-06
P36154,18432.9,3.41e-05
P50946,27178.4,2.24e-05
P36044,139368.9,1.52e-06
Q06820,64939.2,6.24e-06
P38066,38325.5,0.000118
Q3E774,5091.1,9.82e-07
P25375,81916.2,0.000153
P38692,117066.0,1.8e-05
Q04600,64004.4,7.56e-05
Q06549,15536.3,3.97e-05
P40166,11785.0,2.43e-06
P49166,9872.7,0.000567
P53086,91088.7,1.47e-05
Q12060,54454.7,7.240000000000001e-05
P50945,26968.1,7.11e-05
Q08925,68654.5,9.09e-05
Q03419,36499.1,2.8599999999999997e-06
P40010,57716.4,0.000286
Q12322,23213.4,1.53e-06
P53829,41154.9,0.000233
P53257,35154.3,1.91e-06
P32634,195387.8,1.5199999999999998e-05
P47079,61651.0,0.000155
P38887,68982.6,3.95e-06
P47108,135099.7,3.51e-05
P32465,63263.0,0.000219
P36138,20236.7,4.35e-06
Q06510,44192.0,4.8700000000000005e-05
Q12028,93601.8,5.0799999999999995e-05
P42833,60980.0,1.4199999999999997e-07
P87284,6136.5,8.71e-07
P33334,279499.3,1.23e-05
Q12431,12401.5,1.38e-05
Q12024,51356.3,0.000177
Q12177,32147.1,2.55e-05
Q01855,16017.2,0.000736
P33336,86200.7,7.690000000000001e-06
Q12529,43752.8,1.08e-06
P11655,51604.0,7.13e-05
Q8TGR1,3989.8,
Q08621,14191.7,3.9e-08
P32785,44635.5,1.1599999999999999e-05
A0A023PZB3,14353.7,3.82e-07
P0C5Q2,3192.9,1.38e-06
P08521,2978.3,4.85e-05
P53272,45309.5,5.58e-06
Q08018,15837.7,3.1e-07
P50078,69463.6,1.6000000000000001e-06
P04802,63510.1,0.000628
Q05611,26573.8,1.05e-05
Q06629,77069.3,2.18e-05
P38842,27159.2,2.31e-06
P33401,63111.4,0.000177
P47015,41490.8,3.3700000000000006e-05
Q08645,62160.1,0.000107
P02400,11035.1,0.00584
P23643,116877.0,2.18e-05
Q12016,20098.4,2.94e-05
P13382,166794.4,3.09e-05
P49957,32442.0,2.4100000000000003e-05
P36519,33114.5,1.2800000000000001e-05
Q12293,49867.1,2.87e-06
Q02207,98719.1,3.09e-05
Q3E802,4213.1,
P47163,39010.2,1.49e-05
Q6B0W0,12951.2,1.24e-06
P32795,81770.9,0.000224
Q12012,29102.5,4.3700000000000005e-05
P19882,60741.2,0.000566
P40488,11284.9,9.499999999999999e-07
Q12206,51926.5,9.609999999999999e-05
P36141,15656.3,2.12e-05
P36016,99543.3,3.52e-05
Q04373,75101.3,0.000252
P38186,11551.0,
P39073,62872.0,3.03e-06
P10566,34505.9,1.34e-05
P81451,7535.9,3.75e-05
P17709,55367.0,0.000576
P35844,49483.3,0.000636
Q12342,56542.8,7.519999999999999e-06
Q03860,15875.5,5.63e-05
P20840,70307.8,2.8e-07
P38126,63450.0,1.03e-06
P36064,13013.3,8e-06
P03882,27693.6,
Q03856,49059.1,1.42e-05
P43613,34215.9,1.35e-05
P20485,66306.2,6.64e-05
P43682,10964.7,7.41e-06
P0CD91,32711.2,1.03e-06
P49095,114448.5,0.000223
Q12212,71847.5,1.87e-06
P40154,36123.2,2.5300000000000002e-05
P43124,46130.6,2.38e-06
Q8TGL5,3064.7,2.3000000000000002e-07
P52892,56759.3,3.66e-05
P11709,51078.6,8.41e-06
P05453,76548.8,0.000991
Q02770,35023.3,2.3100000000000002e-05
Q3E809,6104.2,
P40850,94478.1,6.759999999999999e-05
A0A023PZ94,11416.6,
P25044,38870.7,2.76e-05
P38635,38568.1,5.66e-05
P29589,19788.3,1.38e-06
Q08419,12363.6,8e-06
P53844,40677.2,5.27e-05
P53176,27242.5,1.34e-06
P38064,26545.5,3.72e-05
P32899,21897.8,4.97e-05
Q12092,24698.9,1.01e-05
P40446,12932.8,1.42e-05
P08678,227830.7,1.74e-05
P32917,102700.2,1.99e-05
Q3E808,5616.8,2.46e-07
P32768,160585.1,6.63e-06
Q12505,57820.4,3.3600000000000004e-05
P46957,55276.3,9.75e-06
P06169,61486.9,0.008823
P32447,31533.1,7.02e-05
Q99260,24410.8,0.000127
Q04149,72318.7,4.49e-06
P40955,86030.1,1.36e-05
Q06409,221569.4,5.65e-06
P47181,38964.4,1.55e-05
P53824,32025.4,2.5899999999999998e-06
P43593,57110.3,0.000222
P46998,20189.5,7.1299999999999995e-06
P47138,20016.6,2.34e-05
P07266,41298.4,4.8899999999999996e-05
P47112,68412.1,2.2899999999999998e-05
P30656,31631.9,9.609999999999999e-05
P38110,321515.1,3.02e-06
P47158,57056.3,2.75e-05
Q08913,41992.7,2.75e-06
P29478,31177.3,7.25e-05
Q8TGQ1,7512.0,3.68e-07
P54854,62937.0,2.3e-08
P32612,12816.6,9.81e-07
P32861,55987.5,0.000447
P04710,34137.0,4.13e-06
Q03921,194655.9,4.3799999999999994e-05
P45818,63670.5,1.7800000000000002e-05
Q12102,96256.0,3.9e-05
P32336,94100.1,1.24e-05
P27680,36329.3,5.37e-06
P53050,50748.0,1.3e-06
A0A023PXP4,14672.8,
P80235,77761.4,7.17e-06
P46951,95342.3,3.14e-05
P35177,152529.2,3.6e-05
P0CX74,48995.0,1.8e-05
P53724,16286.0,2.98e-05
P14284,172985.2,2.5899999999999998e-06
P40971,89393.8,6.98e-06
P38073,103416.6,1.89e-06
P53340,8457.5,1.19e-06
Q08926,34184.6,1.19e-05
P38042,85410.8,1.08e-05
Q08816,39256.9,3.24e-05
P19736,63023.1,3.6700000000000004e-05
Q8TGT1,5816.1,
P31385,46938.1,8.119999999999998e-06
O13543,13129.6,1.8299999999999998e-07
P38214,16066.1,1.15e-06
Q00618,39674.0,3.75e-06
P32769,68709.1,4.85e-05
P43122,45545.1,1.4099999999999999e-05
P38865,21651.3,7.860000000000001e-06
Q8TGT8,3395.0,
Q3E821,9495.7,
P35196,32695.0,0.000109
P38332,43294.5,2.83e-05
Q2V2P9,7458.9,2.9899999999999996e-07
P38828,21320.8,9.240000000000001e-05
P39996,38223.1,3.1899999999999996e-05
P07255,6967.3,0.000316
P05740,20572.9,0.000673
P31787,10057.4,0.000352
P25297,64372.6,0.002852
Q05636,33947.2,8.9e-05
Q02753,18262.6,0.000458
P53009,91005.3,2.4e-05
P0CL35,18635.2,
Q05022,193111.0,0.000284
P39714,41574.4,0.000174
P0CE92,12846.7,1.7e-08
P25370,64924.2,1.49e-06
P40453,123137.0,8.23e-06
Q03071,11316.8,8.439999999999999e-06
Q12424,85973.1,1.55e-06
P23060,40778.7,1.32e-06
P53216,11725.9,1.1100000000000002e-06
P20050,68881.5,1.81e-06
P03877,47936.9,3.9399999999999995e-07
P25037,92714.6,0.000152
O13519,12914.7,1.29e-06
P32327,130152.0,0.000409
P39526,229859.7,4.1299999999999994e-05
P35183,48353.0,1.88e-05
P06103,88116.6,0.000704
P53231,13517.8,1.4299999999999999e-06
P36124,85495.3,1.31e-05
P32500,74139.3,6.19e-05
P53719,23081.0,3.07e-05
P38121,78771.9,0.000102
P20049,50917.7,5.0799999999999995e-05
P38804,12006.5,8.94e-05
P47976,36780.9,1.77e-06
P00931,76616.8,0.000873
P87282,13615.0,1.46e-06
P87269,15578.0,1.22e-06
P39955,100344.1,4.96e-06
P32611,43835.0,2.34e-05
P36065,14290.6,1.25e-06
P53185,102355.2,9.15e-06
P40496,30508.7,5.15e-05
Q07508,30205.3,2.6399999999999998e-05
Q03020,17904.4,0.000228
P19524,180661.9,0.000415
P40168,28315.3,2.13e-06
P12385,48988.8,0.000656
Q2V2P8,10238.6,4.2000000000000006e-08
P53754,31229.4,1.4e-06
P40413,61900.8,0.000244
P40328,85333.5,1.21e-05
Q06417,36688.5,1.98e-05
Q45U48,8368.1,
P12962,18216.4,0.000392
P25585,17139.5,1.5800000000000001e-06
P46682,91592.0,7.05e-05
P38166,24279.5,1.59e-05
P32564,20123.8,5.35e-05
P32499,77881.6,0.000169
P53174,27241.1,1.63e-05
P38852,40345.8,8.900000000000001e-06
P35184,47125.1,0.000246
P32599,71755.3,0.000252
P31539,102009.9,0.000681
P32353,42730.6,0.000368
P23796,58883.2,7.9e-06
Q03099,155563.3,1.26e-06
P40056,31500.7,3.1e-05
P53126,12231.3,1.0300000000000001e-07
Q12127,13052.7,0.002331
P53038,78681.3,1.2e-05
P38276,20448.4,1.75e-05
P40354,51883.3,2.14e-05
P53933,66128.0,2.14e-05
P53834,17235.4,0.000181
P38763,28995.3,1.33e-06
P39552,27091.3,1.13e-06
P0C5M0,5340.0,
P43575,12840.5,1.3899999999999998e-06
P87012,17830.3,1.28e-06
P37299,8594.0,7.95e-05
P28627,21432.9,1.54e-06
Q12368,22682.0,1.24e-05
P53204,44897.5,1.89e-05
O13542,13303.4,4.1900000000000005e-06
P53190,12216.1,7.299999999999999e-08
P33302,170444.9,0.00052
P38236,41423.7,3.39e-05
Q03088,92151.4,5.73e-05
Q12078,51779.7,1.15e-05
Q08736,10480.3,1.1399999999999999e-06
P05374,101210.2,6.82e-05
P25576,29675.7,9.03e-06
P40156,25300.8,1.22e-05
Q04364,59071.5,1.1100000000000002e-06
P0CX83,21736.8,0.002499
P38150,92895.7,1.28e-06
Q8TGT0,6251.4,1.32e-06
P53273,116971.3,1.9600000000000002e-05
P50090,99980.1,4.95e-06
P36068,28238.4,0.000105
P39932,63528.3,7.7e-08
P50277,53699.2,2.18e-07
