uniprot,mw,abundance
P53968,76301.0,2.87e-05
P43639,32265.0,0.000102
Q03981,19476.0,7.53e-06
Q02732,42782.0,1.45e-05
P53195,31775.0,1.66e-05
Q04632,69829.0,7.05e-05
P43621,60628.0,0.00024
P40509,33829.0,0.000288
P32378,41001.0,5.75e-06
P21595,56071.0,1.8000000000000001e-06
P25355,65206.0,8.4e-05
Q02554,50253.0,1.99e-05
P53333,67294.0,3.51e-05
Q02770,35026.0,2.3100000000000002e-05
P28319,24268.0,9.18e-05
P14832,17391.0,0.002104
P46962,37905.0,2.2100000000000002e-05
P53830,32284.0,1.5e-05
P47178,29606.0,1.31e-07
P13483,27067.0,4.77e-05
P25559,44074.0,1.65e-05
Q08558,30058.0,6.27e-07
Q12395,32204.0,1.5e-06
P53550,108667.0,0.000158
Q12123,40941.0,0.00084
P69851,8155.0,1.85e-05
Q04895,71756.0,1.38e-06
P21657,109174.0,8.84e-06
P18962,93404.0,1.53e-05
P32328,65880.0,3.72e-05
P36091,49565.0,4.21e-05
P18899,46233.0,8.98e-05
P53728,34946.0,5.99e-06
P25719,19919.0,9.84e-05
P25334,35780.0,4.27e-06
Q12084,26595.0,5.0299999999999996e-05
P22204,66148.0,4.5600000000000004e-05
P24783,60999.0,0.000616
P20449,53874.0,0.000341
P46947,30472.0,8.7e-06
P40312,13297.0,0.000186
P47005,77367.0,4.61e-06
P46963,34809.0,3.16e-05
P53137,72043.0,5.95e-05
Q06469,29163.0,1.24e-06
P36162,15072.0,1.36e-05
Q12389,112946.0,7.65e-05
P38719,47878.0,4.88e-05
P32460,27313.0,6.9e-06
Q08054,37256.0,8.01e-06
P41817,34654.0,6.58e-06
Q12046,38431.0,3.27e-05
Q05080,76207.0,1.1599999999999999e-05
P06106,48672.0,0.001215
P69850,10848.0,1.05e-05
P43497,8911.0,0.000321
P00044,12182.0,0.000125
P38909,42368.0,2.51e-05
Q07533,100621.0,5.47e-06
P47103,45134.0,4.74e-05
P23285,22769.0,6.3e-06
P35176,25327.0,3.4e-05
P53206,42801.0,7.97e-05
Q00873,26076.0,2.1099999999999997e-06
P43550,62135.0,1.28e-06
P21705,29079.0,1.5e-06
P47179,118360.0,2.08e-06
Q12091,16758.0,6.429999999999999e-05
P33307,109356.0,0.000442
Q12150,338258.0,1.56e-06
P35206,45442.0,3.51e-05
Q04659,36355.0,1.53e-05
P40512,51288.0,6.54e-06
Q12748,84252.0,4.86e-06
P49573,44442.0,5.16e-05
Q06686,27534.0,1.48e-06
P36075,50874.0,1.34e-06
P52868,33237.0,8.5e-06
P32898,112180.0,8.690000000000001e-05
Q12468,50812.0,2.68e-06
P38877,15169.0,1.46e-06
P47050,99326.0,2.91e-06
P00175,65539.0,0.000105
P53769,29741.0,1.12e-05
P00045,12532.0,2.51e-05
P14922,107202.0,0.00011
P31373,42542.0,0.000684
Q12248,10516.0,1.76e-05
P54838,62207.0,0.000462
P15365,60850.0,2.17e-06
P26343,30166.0,1.5e-06
P20448,87193.0,0.000101
P33750,56789.0,0.000114
P40526,30306.0,1.46e-06
Q08650,47711.0,8.96e-06
P38307,24391.0,3.2999999999999997e-06
Q3E808,5609.0,2.46e-07
P38791,42892.0,0.000503
P53388,68097.0,0.000123
P21623,61391.0,9.84e-07
P20447,58827.0,0.000413
Q06218,68060.0,6.55e-05
P24309,47741.0,1.18e-05
Q04792,65990.0,4.04e-05
P08432,52285.0,1.5199999999999998e-05
Q06151,40770.0,0.000138
Q05924,66463.0,1.83e-05
P0CH64,25152.0,1.3e-06
P41819,35951.0,2.3e-05
P32325,80690.0,4.1900000000000005e-06
P21182,46232.0,0.000107
Q08949,69694.0,3.37e-06
P35732,83973.0,0.00039
Q12743,38131.0,1.11e-05
P24784,67917.0,2.8199999999999998e-05
P53734,70362.0,0.000127
P43595,22435.0,1.3e-06
P89113,5955.0,7.29e-06
P47089,22495.0,0.000258
P06773,35646.0,1.51e-05
Q06819,16776.0,1.1100000000000002e-06
P53267,38422.0,2.59e-05
P36120,83308.0,3.48e-05
Q12517,26266.0,5.22e-05
P32347,41349.0,0.00011
Q99234,71730.0,1.55e-06
P09201,38263.0,1.4400000000000001e-05
P40546,38889.0,3.5699999999999997e-06
P53917,109793.0,1.3199999999999999e-05
P43592,25915.0,7.73e-06
P40988,62792.0,1.51e-05
Q08991,41971.0,2.6e-06
Q12452,39725.0,8.25e-05
P40456,128735.0,5.21e-06
P17214,81800.0,2.0699999999999997e-06
P38993,72360.0,0.000172
Q08913,41985.0,2.75e-06
Q12403,26511.0,4.6299999999999994e-05
Q12450,23515.0,6.29e-05
P38312,16347.0,1.76e-06
P53337,35013.0,5.7600000000000004e-05
P39875,80162.0,7.76e-06
P32604,52595.0,2.58e-05
P38913,35546.0,2.81e-06
P15646,34465.0,0.000441
P25621,58256.0,9.32e-06
Q08649,52613.0,1.48e-05
Q06340,52542.0,1.82e-05
Q08421,47352.0,0.000235
P46671,24032.0,1.7e-05
P38225,77141.0,0.000148
P52911,63508.0,2.34e-05
P07149,228691.0,0.001871
P19097,206947.0,0.001167
P43572,96738.0,1.24e-05
P32476,55126.0,0.000756
P25340,56040.0,4.41e-05
P24521,50455.0,6.46e-05
P53198,25275.0,4.42e-06
P53173,15930.0,0.000121
P27882,21639.0,2.16e-06
Q04651,40706.0,5.0799999999999995e-05
P22696,19405.0,8.47e-05
P23776,51311.0,8.31e-05
Q04409,55921.0,0.000144
Q12396,50947.0,2.83e-06
P53938,41674.0,9.09e-06
P40557,81219.0,6.35e-05
Q03018,187447.0,2.56e-06
P38289,67570.0,1.51e-05
Q05359,24723.0,0.000265
P39704,24064.0,0.000323
P36168,137491.0,4.1900000000000005e-06
P35731,31184.0,1.89e-05
P32771,41042.0,0.000273
P12385,49006.0,0.000656
P32353,42730.0,0.000368
P0CX10,47328.0,1.7100000000000002e-05
P0CX11,47328.0,1.77e-05
Q03661,187138.0,1.08e-05
Q03096,20555.0,1.37e-06
Q12480,36803.0,0.00016
P42940,28759.0,0.000215
Q08822,69634.0,0.000359
P38748,67503.0,1.6200000000000002e-06
P38071,42067.0,8.18e-05
P38261,85538.0,2.2899999999999998e-05
Q12283,40707.0,1.57e-05
P40087,47354.0,6.78e-05
P0CH63,25152.0,1.33e-06
Q99321,21572.0,5.71e-05
Q05031,50541.0,4.1899999999999995e-05
Q12382,32840.0,1.4599999999999999e-05
P13663,39544.0,0.001579
P32891,65293.0,0.000149
Q07505,30837.0,6.24e-05
P38823,46098.0,2.84e-05
P06634,65553.0,0.000265
P31385,46978.0,8.119999999999998e-06
Q99288,39172.0,9.76e-05
P37298,20249.0,0.000117
Q08496,85070.0,4.13e-06
P69771,23091.0,0.000106
Q03373,36879.0,1.42e-05
P40366,18793.0,3.5e-05
Q03652,55312.0,9.74e-06
Q04217,144955.0,5.63e-05
P36108,26291.0,1.23e-05
O13577,15165.0,4.88e-06
P40564,48575.0,0.000117
Q08387,108515.0,2.13e-06
P36037,79506.0,0.000134
P38859,171694.0,1.07e-05
P47027,87241.0,2.48e-05
P27344,22665.0,9.27e-06
P32469,33847.0,0.000138
P39985,115894.0,0.000102
P38121,78774.0,0.000102
P13382,166809.0,3.09e-05
P32892,84843.0,4.9e-05
Q08729,48099.0,1.18e-05
P38213,82336.0,9.02e-06
P38125,63407.0,0.00015528148944099398
P38149,98071.0,3.99e-05
P39517,57544.0,0.00046
P35497,38166.0,1.4099999999999998e-06
P39976,55225.0,0.000667
P40318,151455.0,1.51e-05
P24482,78340.0,3.0399999999999997e-05
P04819,84828.0,2.5600000000000002e-05
P33309,44058.0,7.49e-05
P15436,124619.0,4.47e-05
P14284,172957.0,2.5899999999999998e-06
Q08225,80510.0,5.19e-05
P33317,15307.0,6.18e-05
P32330,96022.0,5.4400000000000004e-06
P33327,124332.0,0.00017
P07262,49570.0,0.00201
Q07786,38097.0,1.3600000000000001e-06
P54005,38760.0,7.8e-06
Q06143,32992.0,3.9399999999999995e-05
P38773,27165.0,3.15e-05
P40553,24120.0,2.96e-05
P47138,20027.0,2.34e-05
P38332,43308.0,2.83e-05
P54861,84972.0,0.000134
Q05610,40162.0,1.1100000000000002e-06
P54858,35964.0,5.47e-05
P25615,67527.0,1.8999999999999998e-06
P53095,47828.0,1.76e-05
P53847,88072.0,9.32e-05
P39112,110822.0,1.25e-05
Q12086,49034.0,2.18e-07
P09624,54010.0,0.000689
Q04216,39187.0,1.13e-05
P14020,30362.0,0.000151
P21951,255671.0,2.68e-05
P15801,143502.0,6.93e-06
P53924,57584.0,1.7199999999999998e-05
P25453,36613.0,1.77e-06
P38821,54174.0,1.12e-05
Q03921,194688.0,4.3799999999999994e-05
P40059,73048.0,3.66e-05
P32461,59775.0,4.6399999999999996e-05
Q3E840,9356.0,0.000111
Q12429,77941.0,5.75e-05
P47110,40310.0,2.3899999999999998e-05
Q05521,33514.0,3.71e-05
P48510,39346.0,7.43e-05
P38774,27100.0,1.18e-05
P47120,36165.0,0.000687
Q04603,21997.0,7.790000000000001e-05
P39009,58633.0,5.34e-05
Q06053,76596.0,0.000109
P07807,24261.0,3.21e-05
P39708,49627.0,1.3300000000000001e-05
P31116,38502.0,0.000834
P36009,82713.0,1.11e-05
Q03063,49356.0,2.35e-05
P46681,59268.0,0.000165
Q04089,66201.0,2.12e-05
P40487,48311.0,3.12e-05
P46957,55296.0,9.75e-06
P47013,47372.0,2.87e-06
P32601,16126.0,2.3e-05
Q06349,50492.0,1.1400000000000001e-05
Q04949,36825.0,1.3e-05
Q04110,34113.0,2.79e-06
P38836,49829.0,2.49e-05
P32525,68464.0,2.94e-05
P38248,43769.0,0.000377
P40077,63999.0,2.65e-05
P0CX08,56470.0,2.63e-06
P32528,201832.0,8.659999999999999e-05
P33413,80617.0,1.8400000000000002e-06
P53970,27738.0,1.6800000000000002e-05
P36152,38543.0,0.000126
P38844,33417.0,6.420000000000001e-07
P53759,48131.0,5.72e-05
P53063,44510.0,7.42e-05
P36022,471348.0,5.79e-06
P36041,69762.0,9.740000000000001e-05
P38073,103397.0,1.89e-06
Q06063,41696.0,3.4200000000000005e-05
P39995,31644.0,1.12e-05
Q03212,62532.0,1.09e-05
P38167,123610.0,1.42e-05
P38246,41770.0,1.37e-06
P53080,19238.0,1.21e-05
P29547,47088.0,0.000685
P38347,47977.0,5.99e-06
P23501,46488.0,1.25e-06
P40568,65692.0,1.55e-05
Q07648,16746.0,5.7799999999999995e-05
P53911,49391.0,5.32e-06
P36049,49734.0,4.02e-05
Q04623,53185.0,3.7e-06
P43605,31845.0,2.77e-06
P53861,43981.0,1e-05
P53255,58206.0,3.17e-05
P53871,40181.0,6.98e-05
P53720,42816.0,4.44e-05
Q06337,112502.0,2.53e-06
Q06673,145052.0,1.74e-05
Q99252,68015.0,2.2799999999999998e-06
P02994,50033.0,0.00015528148944099398
P32471,22627.0,0.002586
P36008,46520.0,0.002314
P43616,52871.0,0.000397
P53168,27473.0,3.28e-05
Q02647,10441.0,4.1e-05
O13529,17435.0,1.33e-06
P35195,11518.0,3.05e-05
P47144,80656.0,1.31e-06
Q03214,162701.0,3.39e-06
P53978,115869.0,0.000881
P40516,28690.0,4.49e-05
Q03653,89191.0,7.740000000000001e-05
P14741,34025.0,0.000184
P32501,81161.0,0.000432
P09032,65700.0,0.00016
P47128,12895.0,7.09e-06
Q05871,31698.0,4.46e-06
P38195,28562.0,1.13e-07
Q05958,89286.0,3.78e-06
Q02202,44583.0,8.85e-06
P39998,61340.0,4.1899999999999995e-05
P34216,150783.0,0.000144
P32324,93289.0,0.00015528148944099398
Q05874,29633.0,8.22e-05
P12754,70852.0,0.00012
P38249,110344.0,0.001156
P25039,84574.0,9.190000000000001e-05
P38333,55137.0,0.000237
Q12003,40749.0,4.219999999999999e-06
P02992,47972.0,0.000614
P42835,108525.0,3.53e-05
P40217,38755.0,0.000444
Q05050,93345.0,0.000277
Q02884,51156.0,8.17e-06
Q08651,37485.0,1.19e-05
P22140,44560.0,2.2899999999999998e-05
Q04660,91705.0,0.00013
P06103,88130.0,0.000704
P32497,93204.0,0.000935
P36053,16157.0,7.25e-05
P53753,121064.0,4.21e-06
P00925,46914.0,0.011806
P47160,45091.0,2.4100000000000003e-05
P53246,98109.0,1.1400000000000001e-05
P38604,83460.0,9.4e-05
P43613,34191.0,1.35e-05
Q03103,65033.0,0.000155
P48235,23997.0,6.99e-06
P39715,23891.0,5.8700000000000004e-05
Q02710,20614.0,2.65e-06
P38737,210431.0,5.8399999999999997e-05
Q05902,73180.0,1.0199999999999999e-05
P33412,36863.0,6.19e-05
P40023,16071.0,2.05e-05
P47163,39024.0,1.49e-05
P32502,42570.0,0.000108
Q05775,29564.0,0.000267
P40319,39465.0,0.00017
P47133,33855.0,0.000102
P53073,21460.0,6.31e-05
P42842,102336.0,0.000157
P39013,40297.0,7.18e-05
P00924,46816.0,0.003648
P32626,25187.0,4.03e-05
P53235,71305.0,8.14e-05
P39540,36234.0,5.6e-05
P32803,23332.0,0.000551
P43555,50330.0,7.759999999999999e-05
P53199,38706.0,0.000175
P32352,24896.0,0.00024
P38819,24249.0,1.3300000000000001e-05
P17261,30116.0,1.34e-06
Q08119,82189.0,5.88e-06
Q06344,72410.0,9.120000000000001e-05
P32801,72150.0,8.65e-06
P38874,35220.0,5.86e-05
P36039,28352.0,1.3199999999999999e-05
Q04406,21071.0,2.39e-06
Q07872,28271.0,2.97e-05
Q99382,20742.0,9.369999999999998e-06
P38767,64209.0,7.9e-08
P16151,43230.0,2.1899999999999998e-06
P32474,58982.0,6.2e-06
P25358,40002.0,0.000162
P40540,15907.0,8.5e-05
Q12168,88403.0,1.99e-05
Q12518,52352.0,4.4200000000000004e-05
P18414,25763.0,7.95e-05
Q06551,41099.0,1.24e-06
P41912,26542.0,9.49e-06
P32462,50615.0,5.52e-05
P40030,17135.0,3.12e-05
P54781,61334.0,0.000346
P25087,43431.0,0.001222
P62651,8039.0,0.00015528148944099398
P42222,47313.0,1.6100000000000002e-05
P38140,60311.0,3.51e-06
Q12284,22141.0,8.6e-05
P53918,73802.0,4.65e-06
P53743,36408.0,0.000125
P19658,71294.0,4.72e-05
P16521,115945.0,0.011435
Q04067,30501.0,4.18e-05
Q03764,61657.0,3.09e-05
Q06706,152990.0,0.000149
P42935,89411.0,0.000108
Q12431,12404.0,1.38e-05
Q05785,71807.0,3.57e-05
Q03769,47321.0,9.68e-05
P05453,76551.0,0.000991
P39727,46235.0,7.48e-05
Q12432,45203.0,4.54e-05
Q03466,100000.0,4.27e-06
Q06011,12515.0,1.99e-05
P32644,126970.0,2.5399999999999997e-05
P38728,19812.0,1.31e-06
Q06200,50328.0,1.28e-06
Q3E705,27121.0,7.86e-05
P38732,67452.0,6.3e-05
P53200,28582.0,9.709999999999999e-05
Q12050,91262.0,2.64e-06
Q03071,11328.0,8.439999999999999e-06
Q02908,63657.0,5.98e-05
Q04868,30574.0,8.98e-06
P25574,87181.0,9.55e-05
Q08299,66970.0,3.9e-06
Q06001,54092.0,1.74e-07
P21268,94572.0,5.1799999999999995e-06
P38137,60489.0,0.000127
Q12035,25636.0,4.41e-05
P40039,58050.0,2.1000000000000002e-06
P17064,58201.0,0.000143
P38260,32604.0,0.000212
P53279,19152.0,1.37e-06
P38911,46553.0,0.000134
Q05040,59301.0,6.53e-05
Q03898,33186.0,2.95e-06
P40515,17733.0,4.4200000000000004e-05
Q08907,19836.0,8.2e-07
Q08967,89291.0,2.55e-05
P36170,122165.0,5.809999999999999e-07
P39712,138073.0,1.24e-07
P29703,37508.0,7.68e-06
P32614,50844.0,0.000259
P32791,78854.0,1.83e-05
Q08908,80292.0,2.87e-06
Q12333,70905.0,2.2799999999999998e-06
P18411,22063.0,2.36e-05
Q08906,15302.0,5.1e-07
P32768,160668.0,6.63e-06
P40098,27698.0,2.65e-05
Q06179,303479.0,1.7e-05
P53233,42823.0,5.2e-06
Q07540,19490.0,2.49e-05
P53971,108495.0,7.07e-06
P42837,101746.0,7.62e-06
P40020,98812.0,1.03e-06
Q04952,207483.0,1.25e-06
P53121,90761.0,6.7e-06
P40491,18364.0,1.3199999999999999e-05
Q08023,66690.0,4.76e-06
P46998,20185.0,7.1299999999999995e-06
P53889,28792.0,4.9e-05
P22007,48190.0,3.5e-05
O13329,65318.0,1.7e-05
Q08645,62151.0,0.000107
Q02207,98703.0,3.09e-05
P29704,51720.0,0.000198
P26793,43279.0,0.000176
P25653,166036.0,6.999999999999999e-09
P32599,71773.0,0.000252
P40068,86835.0,1.7800000000000001e-06
P38866,49099.0,1.21e-06
Q12497,10845.0,3.96e-05
Q02883,54368.0,5.73e-06
Q04991,56178.0,3.6099999999999997e-06
P50264,57806.0,5.93e-05
P32785,44617.0,1.1599999999999999e-05
P36001,48143.0,1.53e-06
Q05498,21611.0,1.36e-05
Q03254,83441.0,6.740000000000001e-05
P0CF35,26487.0,0.00015528148944099398
P43561,70880.0,6.0899999999999996e-05
P40989,216990.0,0.000118
P38231,20513.0,2.01e-05
P36033,80072.0,1.23e-06
P37261,21232.0,2.43e-06
Q12029,35414.0,0.000243
P40099,24059.0,1e-05
P34756,257420.0,4.15e-06
Q12099,45213.0,3.29e-05
Q12119,57327.0,6.2e-07
Q12178,17507.0,0.00054
P45976,35777.0,1.88e-05
P39719,87469.0,2.22e-05
Q07651,34135.0,8.35e-06
A0A023PZB3,14348.0,3.82e-07
Q03034,56164.0,4.16e-05
Q08911,41714.0,2.6e-06
P41813,94374.0,9.66e-06
P43557,24019.0,2.48e-06
P40008,25086.0,5.48e-05
P03870,48620.0,0.00015528148944099398
Q08968,78313.0,2.24e-05
P36141,15650.0,2.12e-05
Q12676,47851.0,2.8199999999999998e-05
P53746,82015.0,1.3e-06
Q12209,78949.0,1.38e-06
P36088,19734.0,4.6200000000000005e-05
Q05670,79037.0,9.45e-06
P00360,35750.0,0.002655
P04397,78195.0,2.12e-06
Q04739,46648.0,4.6700000000000003e-05
P39521,103502.0,1.0199999999999999e-05
P39676,44646.0,0.003376
Q04433,52490.0,4.7e-08
P20081,12158.0,0.0007
P40466,53490.0,1.7100000000000002e-05
P08640,136111.0,3.6000000000000005e-08
P38124,61629.0,2.24e-06
P53739,100546.0,1.86e-05
Q08905,80589.0,1.0900000000000002e-06
Q12473,81989.0,2.23e-06
Q08559,14792.0,1.35e-06
P53848,93120.0,5.7600000000000004e-05
P08524,40483.0,0.000311
P23900,73877.0,1.92e-05
Q03002,97693.0,1.0199999999999999e-05
Q99369,30418.0,6.480000000000001e-06
P25659,26756.0,4.3899999999999995e-06
P31381,58317.0,6.7e-06
P53913,20025.0,9.18e-06
P32805,33994.0,2.0399999999999998e-05
P38297,97808.0,6.55e-05
Q08271,53813.0,1.5e-08
P40088,45722.0,0.000112
P38196,72165.0,3.52e-05
P08417,53152.0,0.000172
P31380,128507.0,9.120000000000001e-05
P25585,17139.0,1.5800000000000001e-06
P04385,57944.0,3.87e-06
P38224,33776.0,1.72e-06
P32472,14487.0,0.000279
Q06205,43903.0,0.000195
P38631,214851.0,0.000166
P38894,111982.0,2.2399999999999997e-07
P40464,34409.0,1.42e-06
Q07825,84924.0,4.57e-05
Q05015,24534.0,2.23e-05
Q99341,18662.0,3.1699999999999997e-06
P38783,15292.0,3.49e-05
Q12247,18190.0,2.78e-05
P39012,69221.0,1.1599999999999999e-05
P40492,59894.0,1.25e-05
P12709,61299.0,0.002696
P28006,88533.0,1.3600000000000001e-06
Q03557,50919.0,7.59e-06
P33893,61869.0,1.4099999999999999e-05
P33892,296698.0,0.000242
P07261,87729.0,1.06e-05
P48015,44469.0,0.000163
Q02979,138014.0,0.000131
Q06625,174972.0,1.06e-05
P39722,75150.0,3.48e-07
P22146,59582.0,0.000641
P43574,56328.0,2.0399999999999998e-05
P51601,27769.0,5.1200000000000004e-05
P43535,85027.0,0.000266
P15442,190193.0,6.6799999999999996e-06
P14065,35079.0,4.3100000000000004e-05
P32621,56822.0,0.000235
P53192,27092.0,6.12e-05
P05316,71736.0,1.19e-06
P11710,57779.0,2.27e-06
P16892,40772.0,0.000243
P11412,57522.0,0.000313
P17649,52946.0,5.6200000000000004e-05
P40209,63139.0,1.16e-06
P04386,99403.0,4.13e-06
P08431,42385.0,2.05e-06
P04387,48323.0,8.939999999999999e-06
Q03655,56794.0,0.000187
P18851,46581.0,0.000117
P38777,27339.0,0.000309
P00358,35847.0,0.003789
P00359,35747.0,0.011139
P19145,65656.0,4.68e-05
Q08193,51870.0,0.00015
Q07928,16011.0,1.38e-06
Q08622,63853.0,1.07e-05
Q12393,33868.0,2.71e-06
P25370,64913.0,1.49e-06
P38785,35238.0,1.2800000000000001e-05
Q12418,56357.0,1.1400000000000001e-05
P40066,40523.0,3.1e-05
P36143,69724.0,1.57e-06
P17695,15861.0,0.000364
Q05926,12519.0,1.3300000000000001e-05
P37292,53686.0,0.000407
Q06201,22365.0,1.51e-06
P40107,37019.0,0.00037
P43577,18135.0,8.36e-05
P13181,63626.0,1.4499999999999999e-06
P13045,58129.0,8.560000000000001e-06
P49095,114451.0,0.000223
P38988,33215.0,7.54e-05
Q99339,13487.0,1.2e-06
Q12263,129858.0,6.62e-05
P38310,51420.0,2.46e-05
P28003,47068.0,1.4299999999999999e-06
P46949,90798.0,2.7e-05
P18852,12625.0,6.91e-05
P25555,48729.0,6.82e-05
P39958,51206.0,0.000358
Q12434,23138.0,5.85e-05
Q04839,21571.0,0.000216
Q03016,140891.0,2.68e-05
Q03833,99481.0,2.55e-05
P41818,26649.0,7.58e-05
Q12315,62073.0,2.3199999999999998e-05
Q12438,25783.0,2.2e-05
Q04399,69281.0,6.16e-06
P38011,34805.0,0.006407
Q03330,51069.0,2.37e-05
P35197,39296.0,0.000162
P41913,57048.0,2.13e-05
P37020,87592.0,2.98e-06
P40036,62319.0,4.3700000000000005e-06
Q03768,31031.0,0.000284
P47102,159437.0,3.28e-05
P38812,20945.0,1.6000000000000001e-06
P53171,32959.0,4.62e-06
P38817,64347.0,0.000125
Q06648,42852.0,1.31e-05
P25569,84517.0,1.45e-05
P25346,57322.0,1.4299999999999999e-06
P47011,44546.0,1.1e-05
P53260,20787.0,8.23e-06
P03069,31310.0,5.21e-06
P38301,30341.0,3.08e-05
P39993,165668.0,9.159999999999999e-05
Q12154,39354.0,0.000259
P38263,41245.0,8.42e-05
Q04233,87140.0,5.6100000000000005e-06
Q12320,32339.0,2.8e-06
Q04924,79907.0,8.740000000000001e-05
P37303,42815.0,0.001928
P28007,21480.0,0.001701
Q06135,62362.0,9.340000000000001e-07
P40569,13245.0,1.0900000000000002e-06
Q01722,58062.0,7.67e-06
P39726,18793.0,0.000207
P14742,80047.0,0.0003
P32775,81116.0,3.3799999999999995e-05
Q05584,31327.0,0.000179
Q12680,238102.0,0.000651
P46984,13605.0,2.11e-05
P10823,50448.0,6.0299999999999995e-05
Q08886,100940.0,1.9e-05
Q06636,25262.0,2.8800000000000002e-05
Q12125,36280.0,8.120000000000001e-05
P36173,68954.0,1.21e-06
P40208,51729.0,2.16e-05
P38229,73355.0,1.23e-07
P53849,17103.0,0.001751
P40056,31493.0,3.1e-05
P25596,68921.0,1.2e-06
Q06336,62320.0,2.23e-05
Q12051,38651.0,3.02e-05
P39732,86636.0,7.79e-06
P18494,79383.0,8.449999999999999e-06
P38682,55094.0,6.5e-05
P32190,79824.0,1.6899999999999997e-05
Q02784,16931.0,8.37e-05
P38068,22565.0,3.39e-05
P53839,38831.0,5.13e-05
Q03554,15431.0,1.7800000000000002e-05
P30777,72566.0,1.48e-06
P47122,43195.0,0.000165
Q03835,28261.0,0.000114
P36125,31993.0,1.34e-06
P08539,54076.0,0.000142
P41911,49422.0,0.000397
P23797,35446.0,3.1e-06
P47088,47166.0,9.210000000000002e-06
P38211,50759.0,2.05e-07
P40367,94851.0,1.2800000000000001e-05
P32477,78254.0,7.68e-05
Q07729,55204.0,4.58e-06
P38138,110266.0,6.85e-06
P48813,73598.0,0.00033
Q12096,57578.0,1.7100000000000002e-05
P41277,27947.0,0.004194
Q08969,19026.0,5.36e-06
P38715,37119.0,0.000253
Q04410,41119.0,0.000124
Q04697,45870.0,0.000217
P32836,24991.0,0.000665
Q00582,35847.0,1.88e-05
P47026,55466.0,1.31e-05
P32288,41766.0,0.004433
P25373,12380.0,0.000101
P37291,52218.0,0.001096
P53306,70354.0,3.55e-06
P32363,51242.0,1.55e-05
P49018,47402.0,2.6600000000000003e-05
Q12361,110709.0,5.4400000000000004e-06
P0CE11,27688.0,1.08e-06
Q03786,22175.0,2.13e-05
Q04080,60814.0,7.840000000000001e-05
P40106,27814.0,0.000285
P40581,18641.0,0.000197
P24814,132734.0,7.04e-06
P32835,24810.0,0.000385
P48239,41301.0,1.7e-06
P53154,65340.0,1.6800000000000002e-05
P40531,36670.0,0.000754
P48566,72999.0,8.050000000000001e-06
P43570,57619.0,7.43e-06
P32642,27493.0,7.290000000000001e-05
Q07830,115634.0,1.7199999999999998e-05
P39717,98656.0,2.64e-06
P53130,14922.0,1.28e-06
Q04082,16090.0,9.16e-06
P46961,32577.0,5.42e-06
Q08726,39724.0,9.659999999999999e-05
Q06543,30653.0,9.28e-06
P32784,85694.0,3.3799999999999995e-05
P36014,19485.0,3.63e-06
P38143,18406.0,5.95e-05
Q07845,72258.0,1.4599999999999998e-07
P42950,70382.0,3.48e-06
P38736,25395.0,5.230000000000001e-06
P32191,72389.0,8.63e-05
P53961,26817.0,4.2000000000000006e-08
Q00055,42869.0,0.000332
P38875,68771.0,4.41e-05
P07286,50368.0,1.37e-07
Q12068,38170.0,0.000169
P41921,53441.0,0.00022
Q04806,42403.0,1.75e-06
P48365,87306.0,2.97e-05
P27472,80079.0,0.000175
P42944,60520.0,5.860000000000001e-06
P53290,38600.0,3.24e-05
P40956,44407.0,2.5399999999999997e-05
P39996,38235.0,3.1899999999999996e-05
P38625,58482.0,0.000591
P46943,73188.0,2.2899999999999998e-05
P25333,66666.0,9.88e-06
P38970,95455.0,5.79e-06
P0CE41,166108.0,3.04e-06
P53973,80070.0,3.34e-05
P06174,30912.0,1.73e-05
P35843,49505.0,1.53e-05
P38523,26066.0,8.93e-05
P02309,11368.0,0.00015528148944099398
P53258,109259.0,2.33e-05
Q12180,117927.0,5.14e-06
P13434,16154.0,2.8199999999999998e-05
Q12341,43873.0,1.6800000000000002e-05
P05373,37740.0,0.000218
P16622,44596.0,0.000312
Q04458,59979.0,4.11e-05
P36148,83645.0,5.02e-05
Q08929,71289.0,1.4499999999999999e-06
Q08484,73289.0,6.650000000000001e-06
P04912,13989.0,0.000738
P02294,14237.0,0.004182
P16474,74468.0,0.003282
Q08220,55815.0,6.59e-05
P40582,26795.0,8.840000000000001e-05
Q12390,26340.0,2.66e-06
P32806,53815.0,3.3e-05
Q12692,14283.0,7.53e-05
P02293,14252.0,0.00081
P39984,45060.0,1.2e-05
Q06623,75463.0,1.6e-05
P36156,43274.0,1.9699999999999998e-05
Q04322,82131.0,2.8100000000000002e-05
P23337,80510.0,8.41e-05
P40857,24511.0,4.65e-05
P53834,17246.0,0.000181
P36016,99572.0,3.52e-05
P25579,64792.0,2.66e-06
P43603,49344.0,6.709999999999999e-05
P42951,70217.0,1.72e-06
P40089,10423.0,9.24e-06
P50107,37209.0,4.84e-05
P47055,24843.0,1.18e-06
Q02783,47083.0,5.71e-06
P32875,46247.0,3.8799999999999994e-05
Q10740,77353.0,9.53e-05
P43586,23590.0,5.0299999999999996e-05
P38801,21045.0,2.15e-05
P53905,13006.0,5.72e-05
Q12230,38071.0,0.001006
P32487,68090.0,6.05e-05
P40971,89397.0,6.98e-06
P38998,41465.0,0.001012
P07702,155346.0,0.000317
P35192,46516.0,0.000124
P0CW41,68699.0,3.7999999999999996e-08
P40513,30132.0,0.00011
P53153,32112.0,8.48e-06
Q12166,67200.0,0.000454
